date,station_id,latitude,longitude,observed_precip,modeled_precip,obs_binary_precip,mod_binary_precip
2010-01-13,STN001,49.41274376439993,-113.03762482019269,0.05492678923491793,0.13298553102333607,0,1
2010-01-13,STN002,43.618489980893436,-108.5013580075425,0.0,0.018416620070081866,0,0
2010-01-13,STN003,44.250905574974226,-79.69114614959705,4.788204612282216,4.776179330584295,1,1
2010-01-13,STN004,43.6915730498995,-84.5146031946246,0.9460622213606309,0.8814737833498665,1,1
2010-01-13,STN005,34.618544684408,-95.68631596963328,0.0,0.06531463219671003,0,0
2010-01-13,STN006,40.9867876240864,-103.41028731879676,0.41102456730123893,0.43803994355873216,1,1
2010-01-13,STN007,35.778026603155034,-97.29261630077912,0.0,0.13126955143537825,0,1
2010-01-13,STN008,34.05486810905056,-94.2724984834806,0.9458233726799682,1.128787608693202,1,1
2010-01-13,STN009,31.98364250944881,-98.77615538456827,0.0,0.3342438665046758,0,1
2010-01-13,STN010,45.86736571643675,-71.9267681561182,0.0,0.038195251713407166,0,0
2010-01-14,STN001,49.41274376439993,-113.03762482019269,0.849246484751883,0.9120037834532602,1,1
2010-01-14,STN002,43.618489980893436,-108.5013580075425,0.6804337576033157,0.7054688045423434,1,1
2010-01-14,STN003,44.250905574974226,-79.69114614959705,0.0,0.004358966049835102,0,0
2010-01-14,STN004,43.6915730498995,-84.5146031946246,0.0,0.0684297696606636,0,0
2010-01-14,STN005,34.618544684408,-95.68631596963328,0.0,0.11011983826986149,0,1
2010-01-14,STN006,40.9867876240864,-103.41028731879676,0.00037237746275794363,0.07613253837611438,0,0
2010-01-14,STN007,35.778026603155034,-97.29261630077912,0.0,0.02517142713548605,0,0
2010-01-14,STN008,34.05486810905056,-94.2724984834806,0.16569180060906308,0.2855547835569867,1,1
2010-01-14,STN009,31.98364250944881,-98.77615538456827,0.0,0.057645836238064074,0,0
2010-01-14,STN010,45.86736571643675,-71.9267681561182,0.0,0.0643141218189091,0,0
2010-01-15,STN001,49.41274376439993,-113.03762482019269,0.0,0.04280168223003786,0,0
2010-01-15,STN002,43.618489980893436,-108.5013580075425,0.0,0.11243471838829588,0,1
2010-01-15,STN003,44.250905574974226,-79.69114614959705,0.0,0.09586790855177975,0,0
2010-01-15,STN004,43.6915730498995,-84.5146031946246,0.0,0.04636459831525444,0,0
2010-01-15,STN005,34.618544684408,-95.68631596963328,0.7228511147015516,0.8686384064014672,1,1
2010-01-15,STN006,40.9867876240864,-103.41028731879676,0.0,0.10686440124483172,0,1
2010-01-15,STN007,35.778026603155034,-97.29261630077912,0.0,0.0634874102956565,0,0
2010-01-15,STN008,34.05486810905056,-94.2724984834806,0.0,0.04729350384557769,0,0
2010-01-15,STN009,31.98364250944881,-98.77615538456827,0.0,0.0037939423738193867,0,0
2010-01-15,STN010,45.86736571643675,-71.9267681561182,0.0,0.005860806231353964,0,0
2010-01-16,STN001,49.41274376439993,-113.03762482019269,0.0,0.35180395472833614,0,1
2010-01-16,STN002,43.618489980893436,-108.5013580075425,0.0,0.022125069297290106,0,0
2010-01-16,STN003,44.250905574974226,-79.69114614959705,0.3573467589882705,0.4068528236887894,1,1
2010-01-16,STN004,43.6915730498995,-84.5146031946246,1.2193471299885617,1.3654547885433088,1,1
2010-01-16,STN005,34.618544684408,-95.68631596963328,0.0,0.12326873664003507,0,1
2010-01-16,STN006,40.9867876240864,-103.41028731879676,0.0,0.01035127252812494,0,0
2010-01-16,STN007,35.778026603155034,-97.29261630077912,0.0,0.007883188195817195,0,0
2010-01-16,STN008,34.05486810905056,-94.2724984834806,9.271896122305748,10.90698575598898,1,1
2010-01-16,STN009,31.98364250944881,-98.77615538456827,0.0,0.24973714081607598,0,1
2010-01-16,STN010,45.86736571643675,-71.9267681561182,0.0,0.13941360791701388,0,1
2010-01-17,STN001,49.41274376439993,-113.03762482019269,0.0,0.05150920691198303,0,0
2010-01-17,STN002,43.618489980893436,-108.5013580075425,0.0,0.06669242885798374,0,0
2010-01-17,STN003,44.250905574974226,-79.69114614959705,0.0034913554170574426,0.040395656531766626,0,0
2010-01-17,STN004,43.6915730498995,-84.5146031946246,0.0,0.11972522088103571,0,1
2010-01-17,STN005,34.618544684408,-95.68631596963328,0.0,0.08588658655699988,0,0
2010-01-17,STN006,40.9867876240864,-103.41028731879676,0.011558026357217265,0.2183301739889098,0,1
2010-01-17,STN007,35.778026603155034,-97.29261630077912,0.0,0.19631009991618203,0,1
2010-01-17,STN008,34.05486810905056,-94.2724984834806,0.0,0.16013816304461956,0,1
2010-01-17,STN009,31.98364250944881,-98.77615538456827,0.017679983375143263,0.18987741211564696,0,1
2010-01-17,STN010,45.86736571643675,-71.9267681561182,0.23538939217541366,0.3180459650652743,1,1
2010-01-18,STN001,49.41274376439993,-113.03762482019269,0.0,0.007766352572299399,0,0
2010-01-18,STN002,43.618489980893436,-108.5013580075425,0.0,0.06070931957357011,0,0
2010-01-18,STN003,44.250905574974226,-79.69114614959705,0.0,0.1216512429950142,0,1
2010-01-18,STN004,43.6915730498995,-84.5146031946246,0.0,0.04235163721206258,0,0
2010-01-18,STN005,34.618544684408,-95.68631596963328,0.0,0.196959449594446,0,1
2010-01-18,STN006,40.9867876240864,-103.41028731879676,0.0,0.06915922721506364,0,0
2010-01-18,STN007,35.778026603155034,-97.29261630077912,0.0,0.0050196937613190724,0,0
2010-01-18,STN008,34.05486810905056,-94.2724984834806,1.3692029290368046,1.7350658675599442,1,1
2010-01-18,STN009,31.98364250944881,-98.77615538456827,0.0,0.030851888535169993,0,0
2010-01-18,STN010,45.86736571643675,-71.9267681561182,0.0,0.4589286771964136,0,1
2010-01-19,STN001,49.41274376439993,-113.03762482019269,0.0,0.16048440384215354,0,1
2010-01-19,STN002,43.618489980893436,-108.5013580075425,3.4980766829803733,3.4201133876623504,1,1
2010-01-19,STN003,44.250905574974226,-79.69114614959705,0.0,0.3178702884669224,0,1
2010-01-19,STN004,43.6915730498995,-84.5146031946246,3.73921488701374,3.6173280166868342,1,1
2010-01-19,STN005,34.618544684408,-95.68631596963328,0.0,0.012763982256955917,0,0
2010-01-19,STN006,40.9867876240864,-103.41028731879676,0.0,0.016335147151935223,0,0
2010-01-19,STN007,35.778026603155034,-97.29261630077912,0.0,0.17224051416710773,0,1
2010-01-19,STN008,34.05486810905056,-94.2724984834806,0.0,0.0012163057118667392,0,0
2010-01-19,STN009,31.98364250944881,-98.77615538456827,0.4213571175227717,0.6748355044946519,1,1
2010-01-19,STN010,45.86736571643675,-71.9267681561182,0.6474715563501197,0.7056860690356502,1,1
2010-01-20,STN001,49.41274376439993,-113.03762482019269,0.0,0.09744906618655515,0,0
2010-01-20,STN002,43.618489980893436,-108.5013580075425,0.0,0.15322146699716854,0,1
2010-01-20,STN003,44.250905574974226,-79.69114614959705,0.770347414294829,0.8846869523143788,1,1
2010-01-20,STN004,43.6915730498995,-84.5146031946246,0.0,0.02998922962245136,0,0
2010-01-20,STN005,34.618544684408,-95.68631596963328,0.0,0.2315450202228833,0,1
2010-01-20,STN006,40.9867876240864,-103.41028731879676,0.0,0.17188050898188578,0,1
2010-01-20,STN007,35.778026603155034,-97.29261630077912,0.5914802475514909,1.1597631379792925,1,1
2010-01-20,STN008,34.05486810905056,-94.2724984834806,0.0,0.09620529495267323,0,0
2010-01-20,STN009,31.98364250944881,-98.77615538456827,0.0,0.09084642088350375,0,0
2010-01-20,STN010,45.86736571643675,-71.9267681561182,0.0,0.06717163020708233,0,0
2010-01-21,STN001,49.41274376439993,-113.03762482019269,0.0,0.10510664388240379,0,1
2010-01-21,STN002,43.618489980893436,-108.5013580075425,0.0,0.06901534094499566,0,0
2010-01-21,STN003,44.250905574974226,-79.69114614959705,0.0,0.0408551800902594,0,0
2010-01-21,STN004,43.6915730498995,-84.5146031946246,0.0,0.1657493538889324,0,1
2010-01-21,STN005,34.618544684408,-95.68631596963328,0.0,0.008332930940080236,0,0
2010-01-21,STN006,40.9867876240864,-103.41028731879676,0.0,0.08407613849020047,0,0
2010-01-21,STN007,35.778026603155034,-97.29261630077912,0.0,0.044325714475652644,0,0
2010-01-21,STN008,34.05486810905056,-94.2724984834806,1.7355685783542885,2.12439578866371,1,1
2010-01-21,STN009,31.98364250944881,-98.77615538456827,2.0656557717920374,2.436255235741847,1,1
2010-01-21,STN010,45.86736571643675,-71.9267681561182,0.0,0.29298571066885887,0,1
2010-01-22,STN001,49.41274376439993,-113.03762482019269,0.0,0.03167465478715744,0,0
2010-01-22,STN002,43.618489980893436,-108.5013580075425,0.0,0.03556257332337833,0,0
2010-01-22,STN003,44.250905574974226,-79.69114614959705,0.0,0.14461569053042622,0,1
2010-01-22,STN004,43.6915730498995,-84.5146031946246,0.0,0.17951311087319669,0,1
2010-01-22,STN005,34.618544684408,-95.68631596963328,0.02235768210372827,0.12122126014378673,0,1
2010-01-22,STN006,40.9867876240864,-103.41028731879676,0.0,0.11255628921415023,0,1
2010-01-22,STN007,35.778026603155034,-97.29261630077912,0.5600527091872468,0.5786716547289391,1,1
2010-01-22,STN008,34.05486810905056,-94.2724984834806,0.0,0.006598720930613611,0,0
2010-01-22,STN009,31.98364250944881,-98.77615538456827,12.918951001984189,14.848817997180237,1,1
2010-01-22,STN010,45.86736571643675,-71.9267681561182,1.265483286968083,1.1546008984135803,1,1
2010-01-23,STN001,49.41274376439993,-113.03762482019269,0.4612003954088749,0.5012683588718877,1,1
2010-01-23,STN002,43.618489980893436,-108.5013580075425,0.0,0.07247204676581136,0,0
2010-01-23,STN003,44.250905574974226,-79.69114614959705,1.3551593975816185,1.358053093430739,1,1
2010-01-23,STN004,43.6915730498995,-84.5146031946246,0.0,0.14213493459868554,0,1
2010-01-23,STN005,34.618544684408,-95.68631596963328,0.0,0.116964975366832,0,1
2010-01-23,STN006,40.9867876240864,-103.41028731879676,0.0,0.24305635484882637,0,1
2010-01-23,STN007,35.778026603155034,-97.29261630077912,0.0,0.0503012207250903,0,0
2010-01-23,STN008,34.05486810905056,-94.2724984834806,0.0,0.160011563569194,0,1
2010-01-23,STN009,31.98364250944881,-98.77615538456827,0.05353060423643514,0.09705687823081999,0,0
2010-01-23,STN010,45.86736571643675,-71.9267681561182,0.8685062980316399,0.7954656694612577,1,1
2010-01-24,STN001,49.41274376439993,-113.03762482019269,0.027350500371381124,0.343770313316474,0,1
2010-01-24,STN002,43.618489980893436,-108.5013580075425,0.0,0.040605405572954674,0,0
2010-01-24,STN003,44.250905574974226,-79.69114614959705,0.16832966161690316,0.288510399589604,1,1
2010-01-24,STN004,43.6915730498995,-84.5146031946246,0.0,0.049723445526524,0,0
2010-01-24,STN005,34.618544684408,-95.68631596963328,2.7772000435886333,3.411690404104582,1,1
2010-01-24,STN006,40.9867876240864,-103.41028731879676,0.0,0.015305470218274131,0,0
2010-01-24,STN007,35.778026603155034,-97.29261630077912,0.014022068133875503,0.3030500270737219,0,1
2010-01-24,STN008,34.05486810905056,-94.2724984834806,6.946660921332055,8.27402240809304,1,1
2010-01-24,STN009,31.98364250944881,-98.77615538456827,0.0,0.06814554928844806,0,0
2010-01-24,STN010,45.86736571643675,-71.9267681561182,0.0,0.06550051933475746,0,0
2010-01-25,STN001,49.41274376439993,-113.03762482019269,0.0,0.016499469618533973,0,0
2010-01-25,STN002,43.618489980893436,-108.5013580075425,0.0,0.271880041579374,0,1
2010-01-25,STN003,44.250905574974226,-79.69114614959705,0.0,0.14012649771186006,0,1
2010-01-25,STN004,43.6915730498995,-84.5146031946246,0.003014446717453539,0.017846119650536153,0,0
2010-01-25,STN005,34.618544684408,-95.68631596963328,0.0,0.07814036167582429,0,0
2010-01-25,STN006,40.9867876240864,-103.41028731879676,0.0,0.23826652109563737,0,1
2010-01-25,STN007,35.778026603155034,-97.29261630077912,0.0,0.13503973809205727,0,1
2010-01-25,STN008,34.05486810905056,-94.2724984834806,0.0,0.08993874042058382,0,0
2010-01-25,STN009,31.98364250944881,-98.77615538456827,0.0,0.03560454501332454,0,0
2010-01-25,STN010,45.86736571643675,-71.9267681561182,2.013811938088646,1.7563337244454789,1,1
2010-01-26,STN001,49.41274376439993,-113.03762482019269,0.0,0.09161824351896422,0,0
2010-01-26,STN002,43.618489980893436,-108.5013580075425,0.0,0.1840171200546511,0,1
2010-01-26,STN003,44.250905574974226,-79.69114614959705,0.0,0.3710181866523072,0,1
2010-01-26,STN004,43.6915730498995,-84.5146031946246,0.0,0.08847131139180901,0,0
2010-01-26,STN005,34.618544684408,-95.68631596963328,0.0,0.1983115094905181,0,1
2010-01-26,STN006,40.9867876240864,-103.41028731879676,0.12303630568498529,0.23425179190305895,1,1
2010-01-26,STN007,35.778026603155034,-97.29261630077912,0.0,0.0076916423117860296,0,0
2010-01-26,STN008,34.05486810905056,-94.2724984834806,0.0,0.06015458229932283,0,0
2010-01-26,STN009,31.98364250944881,-98.77615538456827,1.5046302245409973,1.945059720714302,1,1
2010-01-26,STN010,45.86736571643675,-71.9267681561182,0.41516750774967004,0.5060040571534307,1,1
2010-01-27,STN001,49.41274376439993,-113.03762482019269,0.7125256610518609,0.7230721979510734,1,1
2010-01-27,STN002,43.618489980893436,-108.5013580075425,0.0,0.004808526726495498,0,0
2010-01-27,STN003,44.250905574974226,-79.69114614959705,0.0,0.047622202227750376,0,0
2010-01-27,STN004,43.6915730498995,-84.5146031946246,1.374535240249763,1.2835304121157933,1,1
2010-01-27,STN005,34.618544684408,-95.68631596963328,0.7546636650157503,0.9595661032922301,1,1
2010-01-27,STN006,40.9867876240864,-103.41028731879676,0.0,0.1203361740786657,0,1
2010-01-27,STN007,35.778026603155034,-97.29261630077912,0.0,0.04022725177230271,0,0
2010-01-27,STN008,34.05486810905056,-94.2724984834806,0.0,0.014624207547357534,0,0
2010-01-27,STN009,31.98364250944881,-98.77615538456827,0.4569968627727101,0.5695041314453568,1,1
2010-01-27,STN010,45.86736571643675,-71.9267681561182,0.027088774525687934,0.06358956512090452,0,0
2010-01-28,STN001,49.41274376439993,-113.03762482019269,0.0,0.049255986581037844,0,0
2010-01-28,STN002,43.618489980893436,-108.5013580075425,0.0,0.5013419625832597,0,1
2010-01-28,STN003,44.250905574974226,-79.69114614959705,0.0,0.29124671869897506,0,1
2010-01-28,STN004,43.6915730498995,-84.5146031946246,0.0,0.1072511917748435,0,1
2010-01-28,STN005,34.618544684408,-95.68631596963328,0.0,0.16212543267949286,0,1
2010-01-28,STN006,40.9867876240864,-103.41028731879676,0.0,0.19543870094329643,0,1
2010-01-28,STN007,35.778026603155034,-97.29261630077912,0.0,0.031745150775252175,0,0
2010-01-28,STN008,34.05486810905056,-94.2724984834806,0.0,0.014129993860244891,0,0
2010-01-28,STN009,31.98364250944881,-98.77615538456827,0.0,0.04344909442390396,0,0
2010-01-28,STN010,45.86736571643675,-71.9267681561182,0.0,0.061806836740259274,0,0
2010-01-29,STN001,49.41274376439993,-113.03762482019269,0.0,0.14328790879273318,0,1
2010-01-29,STN002,43.618489980893436,-108.5013580075425,0.0,0.047254030211783316,0,0
2010-01-29,STN003,44.250905574974226,-79.69114614959705,0.0,0.13933030108284641,0,1
2010-01-29,STN004,43.6915730498995,-84.5146031946246,0.0,0.04045412800099919,0,0
2010-01-29,STN005,34.618544684408,-95.68631596963328,0.0,0.028029107134862313,0,0
2010-01-29,STN006,40.9867876240864,-103.41028731879676,0.0,0.07962956582005448,0,0
2010-01-29,STN007,35.778026603155034,-97.29261630077912,0.0,0.019409115249926542,0,0
2010-01-29,STN008,34.05486810905056,-94.2724984834806,1.8807957396104915,2.20747071738331,1,1
2010-01-29,STN009,31.98364250944881,-98.77615538456827,0.0,0.05647477569048054,0,0
2010-01-29,STN010,45.86736571643675,-71.9267681561182,0.0,0.02197374920263856,0,0
2010-01-30,STN001,49.41274376439993,-113.03762482019269,0.0,0.002679220560347009,0,0
2010-01-30,STN002,43.618489980893436,-108.5013580075425,0.0,0.04136415501435475,0,0
2010-01-30,STN003,44.250905574974226,-79.69114614959705,1.9682696582745474,2.01765175699218,1,1
2010-01-30,STN004,43.6915730498995,-84.5146031946246,0.0,0.006397506204694848,0,0
2010-01-30,STN005,34.618544684408,-95.68631596963328,0.0,0.1724245620040636,0,1
2010-01-30,STN006,40.9867876240864,-103.41028731879676,0.0,0.043405183512018136,0,0
2010-01-30,STN007,35.778026603155034,-97.29261630077912,0.0,0.017281200466094607,0,0
2010-01-30,STN008,34.05486810905056,-94.2724984834806,0.0,0.028354564877684747,0,0
2010-01-30,STN009,31.98364250944881,-98.77615538456827,0.0,0.04086080007888071,0,0
2010-01-30,STN010,45.86736571643675,-71.9267681561182,0.0,0.37945330084776624,0,1
2010-01-31,STN001,49.41274376439993,-113.03762482019269,0.0,0.021116888299317113,0,0
